62 , 3c:52:82:ef:c4:3c,DIRECT-3B-HP DeskJet 3630 series,6,-61.0,32.10292495,35.20969313,702.0,2017-12-03 09:03:58,Approx. w-center algo1
63 , 3c:52:82:ef:d4:52,DIRECT-51-HP DeskJet 3630 series,6,-72.0,32.103659,35.20995718,704.0,2017-12-03 09:06:51,Approx. w-center algo1
64 , 00:12:2a:39:2c:3c,netbox-550b,1,-86.0,32.10251814263996,35.20734901460898,698.9056862429085,2017-12-03 08:37:15,Approx. w-center algo1
65 , a0:8c:fd:8c:79:6f,DIRECT-6E-HP DeskJet 3630 series,6,-86.0,32.10455252,35.2096924,689.0,2017-12-03 08:50:04,Approx. w-center algo1
66 , a2:6c:ac:a0:18:29,artsim,6,-75.0,32.10400645,35.20898419,689.0,2017-12-03 08:57:43,Approx. w-center algo1
67 , a2:6c:ac:a0:60:4d,incentive2,1,-72.0,32.10457102888188,35.209608501213296,692.8918490649098,2017-12-03 08:40:58,Approx. w-center algo1
68 , 14:ae:db:cf:86:f5,Biren2809,11,-91.0,32.102861507686676,35.2076291986019,691.1036071541976,2017-12-03 08:37:42,Approx. w-center algo1
69 , a2:6c:ac:a0:7b:4d,Guest,11,-64.0,32.10465225,35.20989395,686.0,2017-12-03 08:45:13,Approx. w-center algo1
70 , a0:4f:d4:46:a9:e1,richman,11,-92.0,32.103254567862166,35.20776621667453,690.8153989055744,2017-12-03 08:37:55,Approx. w-center algo1
71 , 90:8d:78:54:6b:4d,Salomon,1,-85.0,32.10438743,35.20945591,687.0,2017-12-03 08:45:22,Approx. w-center algo1
72 , 10:0d:7f:7c:90:0a,Malibu,11,-91.0,32.1020859,35.20993739,692.0,2017-12-03 08:46:24,Approx. w-center algo1
73 , cc:fa:00:ae:93:46,bezek freeee,6,-86.0,32.10263460161589,35.20757686137406,692.0341048029707,2017-12-03 08:37:36,Approx. w-center algo1
74 , 74:ea:3a:ad:d1:50,TP-LINK_ADD150,4,-71.0,32.10457102888188,35.209608501213296,692.8918490649098,2017-12-03 08:40:58,Approx. w-center algo1
75 , 14:ae:db:32:52:12,surikat,6,-89.0,32.10253330333696,35.20726399020641,699.287760530489,2017-12-03 08:37:10,Approx. w-center algo1
76 , c4:12:f5:f6:a0:18,lab_6.1.3,3,-72.0,32.10239413,35.21004364,698.0,2017-12-03 09:08:57,Approx. w-center algo1
77 , 84:c9:b2:b7:c8:2d,Bezeq,6,-82.0,32.1020859,35.20993739,692.0,2017-12-03 08:46:24,Approx. w-center algo1
78 , 70:5a:0f:57:04:17,DIRECT-B1-HP DeskJet 3830 series,11,-84.0,32.10474846,35.21005988,687.0,2017-12-03 08:45:10,Approx. w-center algo1
79 , 90:6c:ac:a0:7b:4d,EVE,11,-64.0,32.10465225,35.20989395,686.0,2017-12-03 08:45:13,Approx. w-center algo1
80 , 80:37:73:d7:ab:3a,Hoom_2.4,1,-88.0,32.10246378160256,35.207563401001366,694.129943277534,2017-12-03 08:37:30,Approx. w-center algo1
81 , 40:a5:ef:7a:17:f2,2.4V1,1,-72.0,32.1020859,35.20993739,692.0,2017-12-03 08:46:24,Approx. w-center algo1
82 , 58:70:c6:fb:68:7a,YICarCam_fb687a,5,-88.0,32.104362677361316,35.20927746779735,692.9954485022049,2017-12-03 08:41:04,Approx. w-center algo1
83 , 00:1a:dd:f4:ef:04,PEPWAVE_9481,1,-76.0,32.10593532045871,35.21038076777716,688.6045855255679,2017-12-03 08:39:04,Approx. w-center algo1
84 , ec:9b:f3:26:ab:3a,SGH-I337M,6,-79.0,32.10297429619621,35.20769754582129,690.9460551220589,2017-12-03 08:37:45,Approx. w-center algo1
85 , a0:ab:1b:60:b4:ca,036518749,8,-79.0,32.10224576,35.20903931,693.0,2017-12-03 08:50:47,Approx. w-center algo1
86 , 10:be:f5:39:8f:f2,LARISA,3,-86.0,32.10251814263996,35.20734901460898,698.9056862429085,2017-12-03 08:37:15,Approx. w-center algo1
87 , 00:11:6b:11:02:b7,yosh,1,-84.0,32.10199513,35.20955856,690.0,2017-12-03 08:46:18,Approx. w-center algo1
